column_name,normalized_label,map_id
Balkón/terasa (m2),terrace_area,543
Cena_sklepa,none,494
Kontakt [m²],none,156
CELKOVÁ PODLAHOVÁ PL.,floor_area,43
Cena-vč.-DPH-a-IS,price,563
výměra (m²) (m2),floor_area,546
Cena celkem vč. 12% dph,price,393
Terasa/lodžie (m2).,balcony_area,181
LODŽIE/TERASA,exterior_area,207
Číslo domu (m2),id,264
"Balcony,_terrace,_m²",exterior_area,139
BALKON / TERASA (m2),exterior_area,275
Cena vč. DPH*.,price,171
Final pc [kč],price,328
ČÍSLO BYTU,id,10
cena celkem [m²],price,399
Cena vč DPH,price,380
CENA / KČ,price,498
dostupnost_*,availability,502
TERMÍN DOKONČENÍ,none,420
Výměra [m²],floor_area,46
cena základní (kč),price,551
CENA VČ. DPH**,price,231
Price Range m2,none,575
Building:,building,194
Evidenční číslo,id,445
Completion m2,none,198
VELIKOST BYTU,layout,474
oblíbené m2,none,124
Karta_bytu,none,53
P/T/B* m2,exterior_area,16
Balkon/terasa [m2] (m2),exterior_area,179
Cena bytu bez příslušenství vč. DPH m2,price,496
Plán PDF m2,none,619
celková cena (vč. dph),price,268
Cena bytu vc. sklepa,price,310
Kontakt.,none,156
Velikost zahrady v m2:,garden_area,267
Celková cena s DPH m2,price,365
užitná plocha m2 m2,floor_area2,220
Terasa 2. NP:,terrace_area,368
Cena (Kč) (m2),price,59
Cena vč. DPH (Kč)*:,price,444
"UŽITNÁ PLOCHA, M²",floor_area2,245
Layout.,layout,136
Balkon/terasa (m2),exterior_area,415
"CENA KOMPLET(BYT, LODŽIE/TERASA, SKLEP, GARÁŽOVÉ STÁNÍ)",price,318
Podlahová plocha brutto [m²] (m2),floor_area,57
Kupní cena s DPH m2,price,621
Nastěhování [m²],none,224
Dum m2,floor_area,418
Dostupnost** m2,availability,561
Konečná cena:,price,507
TERASA / BALKON,terrace_area,342
Amenities.,none,201
Užitná_plocha_v_m2,floor_area2,265
Dům m2,id,102
balcony area size,balcony_area,609
"Area, m².",floor_area,138
Terasa /Balkon.,exterior_area,540
Podl. plocha1) (m2),floor_area,592
Plocha teras m2,terrace_area,210
Zastavěná_plocha_v_m2,none,266
Cena celkem:,price,421
Můj výběr,none,567
Sklepní kóje (m2) m2,cellar_area,337
uzitna plocha,floor_area2,18
Sklep/​Sklepní kóje (m²) (m2),cellar_area,271
Balkon / Terasa / Předzahrádka (m2),exterior_area,358
BALKON (m2),balcony_area,521
VÝMĚRA BYTU,floor_area,150
Číslo /Kód jednotky.,id,379
BYT.,id,273
balkon/terasa/ zahrádka (m²),balcony_area,555
Půdorys (PDF) (m2),none,31
Unit No. (m2),id,134
ZAHRADA S TERASOU,garden_area,364
ZAHRADA m2,garden_area,343
Balkón-/-terasa,none,489
bytová jednotka:,id,576
Byt_v_m2,floor_area,475
2.NP:,none,570
Nadstandardní provedení [m²],none,468
FLOOR,floor,135
Infolist m2,none,279
sklep (m²),cellar_area,548
pozemek_(m²),garden_area,550
pozemek (m2) m2,total_area,589
Sklepní_kóje,cellar_area,211
Rodinny dum,id,594
Jednotky m2,id,423
Typ vlastnictví (m2),none,629
do katalogu m2,none,400
Usazení-na-pozemku,none,440
Orientation of windows.,orientation,140
KÓD [m²],id,457
SKLEP [m²],none,317
Plocha m2:,floor_area,323
PDF bytu m2,none,602
ORIENTATION OF WINDOWS,orientation,140
Balkon / Terasa / Predzahradka,exterior_area,358
"TERASA, BALKON (M2)",exterior_area,577
PŮDORYS BYTU [m²],none,350
byt. zn.,id,452
Cena_celkem,price,421
cena (?),price,485
OZNAČENÍ m2,id,341
typ vlastnictví,none,629
FORMULÁŘ,none,187
terasa/lodžie (m2),balcony_area,181
Označení,id,29
terasa/balkon předzahrádka (m2) (m2),exterior_area,449
Unit No.:,id,134
VÝMĚRA POZEMKU,total_area,439
TERASA-/-BALKON,terrace_area,342
cena kč,price,285
Celková podlahová plocha (m2).,floor_area,260
PLOCHA SVISLÝCH KONSTRUKCÍ,none,384
balkon / terasa,balcony_area,27
"Price of amenities, inc. VAT",price,200
Užitná_plocha_*,floor_area2,217
Balkon/​Lodžie/​Terasa/​Predzahrádka (m2) m2,balcony_area,615
B/T3) m2,exterior_area,505
"Předzahrádka,-m²",garden_area,133
bytová jednotka.,id,576
Terasa/_Lodžie,terrace_area,30
počet místností m2,layout,105
Etapa m2,none,390
Stav prodeje*** [m²],availability,232
Ceníková_cena,price,511
Podlahová plocha (m²) m2,floor_area,157
area size,floor_area,607
cena základní (Kč),price,551
Plocha-bytu,floor_area,305
sklep (m²) m2,cellar_area,548
č. jednotky m2,id,219
Balkón / Terasa:,exterior_area,286
Balkon/​Lodžie/​Terasa/​Predzahrádka (m²).,balcony_area,272
ORIENTACE.,orientation,314
Lodžie / terasa (m2),balcony_area,427
Stav prodeje*** (m2),availability,232
Dokončení,none,65
B/T3):,exterior_area,505
Celková cena (vč. dph),price,268
Loggia_/_balcony,balcony_area,299
Sklep m² (m2),cellar_area,5
Cena vč. DPH**.,price,231
Číslo-j.,id,206
Stav bytu:,none,352
stav jednání,availability,28
detail.,none,288
označení:,id,125
střešní zahrada,terrace_area,470
Typ_stání,none,541
Obytna plocha,floor_area2,426
Cena_bytu_vč._DPH,price,165
Ozelenena terasa,terrace_area,154
BALKÓN [m²],balcony_area,354
PŘEDZAH.-(M²),garden_area,240
Cena (Kč) m2,price,59
"BALKON, TERASA, M²",terrace_area,132
Plocha sklepa (m2),cellar_area,307
Termín k nastěhování,none,52
Aktuální stav.,availability,263
Celková plocha bytu (m²),floor_area,174
Plocha bytu m2*.,floor_area,616
Basement storage [m²],cellar_area,301
Číslo jednotky [m²],id,1
BYT:,id,273
Typ stání (m2),none,541
Cena vč. DPH * (m2),price,467
Price-inc.-VAT,price,456
Balkon/Terasa/Lodžie/ Zahrada (předzahrádka) [m²],balcony_area,186
Cena rezervované garáže (Kč) * m2,none,161
Parkování m2,none,287
ČÍSLO BYTU m2,id,311
cena Kč (*):,price,223
jednotka (m2),id,115
Info (m2),none,269
"Výměra pozemku, m².",total_area,142
Zatravněná terasa/ terasa (m2) (m2),terrace_area,402
termín dokončení,none,420
Čistá plocha bytu,floor_area,243
Cena včetně DPH:,price,169
c. jednotky,id,219
Balkón / terasa [m²],none,489
Předzahrádka m2,garden_area,48
B/t/l,exterior_area,129
celkem,none,566
BLOK,building,116
CISLO BYTU,id,311
Sklep/​Sklepni koje (m2),cellar_area,614
Celkova plocha (m²),none,216
Dispozice_bytu,layout,255
PARKOVÁNÍ ZDARMA,none,527
Parkování (m2),none,287
Plocha bytu m2*:,floor_area,616
Výnos.,none,558
Min. Vklad,none,130
CENA PŘÍSLUŠENSTVÍ VČ. DPH,none,497
výměra bytu,floor_area,150
Výměra bytu (v m2):,floor_area,461
Cena celkem (m2),price,421
Podlahová plocha brutto [m²].,floor_area,57
podlahová-plocha,floor_area,405
Pl. podl.,floor_area,289
BALKÓN/ TERASA (m²).,exterior_area,516
Cena s DPH 12 % / 21 % (m2),price,472
Obytná plocha,floor_area2,426
CENA-S-DPH,price,522
Typ jednotky.,category,270
Název m2,id,214
Dokončení (m2),none,65
Patro [m²],floor,61
Cena celkem [m²],price,421
DŮM ČÍSLO,id,436
CELKOVÁ PLOCHA M²,total_area,37
Terasa/balkon,balcony_area,431
Cena* [m²],price,560
Balkon-/-terasa-(m2),balcony_area,47
Cena vč. DPH** (m2),price,231
plocha,floor_area,11
Cena základní (kč),price,551
ZAHRADA (M²),garden_area,250
Floor space.,floor_area,195
Příslušenství-v-ceně,none,326
Konečná cena,price,507
Sklepní kóje (m2).,cellar_area,337
Cena za příslušenství s DPH (m2),price,192
"Area, m² (m2)",floor_area,138
LODŽIE/TERASA (m2),exterior_area,599
Podlahová plocha brutto [m²] [m²],floor_area,57
č.j.,id,20
Plocha_(m2),floor_area,292
Terasy-/-Zahrady-(?),exterior_area,483
Celková cena s dph,price,365
odh. nájem,none,557
patro,floor,61
Vybavení 2):,none,332
B/T/Z [m²],exterior_area,63
PŘÍSLUŠENSTVÍ [m²],none,530
Provedení.,none,620
Projekt:,none,281
Podl.-plocha1),floor_area,592
Balkon/Terasa m²,balcony_area,460
popis,layout,509
Aktualni stav,availability,263
Terasa 2. NP (m2),terrace_area,368
Car-lift,none,295
Balkón 2 [m²],balcony_area,392
POZEMEK,total_area,41
ZAHRADA,garden_area,126
Balkon/Terasa m2,balcony_area,229
Detail,none,40
Cena s DPH 12 % / 21 %,price,472
Usazení na pozemku (m2),none,440
garáž (m2),parking_place_number,549
Celková plocha [m²],floor_area,152
Vymera celkem (v m2),total_area,464
Terasa/Lodžie (m2),exterior_area,280
Akční-cena,price,512
Terasa / Lodžie / Zahrada (m²) [m²],terrace_area,175
Příslušenství: Zahrada (m2) Lodžie (m2) Terasa (m2).,exterior_area,261
Přísl. m2 (m2),exterior_area,617
Area m2,floor_area,572
Balkón:,balcony_area,334
Zastavěná plocha v m2.,none,266
Termín dokončení (m2),none,420
Vila,id,612
Cena jednotky (Kč) * (m2),price,159
balkon/terasa m²,balcony_area,460
Velikost parcely:,total_area,562
Cena v Kč (vč. DPH):,price,184
SKLAD,none,315
Sklepní_kóje_(m2),cellar_area,337
Cena za bytovou jednotku s DPH [m²],price,378
Terasa-/Balkon,exterior_area,540
Formulář.,none,187
B/T/L [m²],exterior_area,129
Sklep/​Sklepní kóje (m²) [m²],cellar_area,271
CENA BYTU VČ. SKLEPA,price,310
Čistá plocha [m²],floor_area,513
cena základní (Kč) (m2),price,551
Plocha-(m²),floor_area,167
Terasa/balkon (m2):,terrace_area,338
oblibene,none,124
KONEČNÁ CENA,price,507
Příslušenství:,none,62
Užitná plocha (m2) (m2),floor_area2,23
číslo j.,id,206
"užitná plocha, m²",floor_area2,245
"Balkon, terasa, m² m2",terrace_area,132
Cena (vč. DPH) m2,price,67
Cena vč. DPH (Kč)* (m2),price,444
PŘEDZAH. (M²):,garden_area,240
UZITNA PLOCHA,floor_area2,18
Name [m²],id,454
predzahradka,garden_area,409
Rooms Range:,none,571
Ev.c.,id,357
Cena Kč/m2 (bez DPH) m2,none,66
b/t/l,exterior_area,129
Cena v Kč (vč. DPH) m2,price,184
budova (m2),building,499
Balkon/terasa [m²],exterior_area,58
ROK DOKONČENÍ,none,473
"Terasa, balkon (m2)",exterior_area,577
Celková užitná plocha,floor_area2,538
ZAHRADA [m²],garden_area,343
terasa / lodžie,exterior_area,565
Interiér m2,floor_area,583
INTERIÉR,floor_area,583
Typ_bytu,layout,227
PODLAHOVÁ PLOCHA (m2),floor_area,312
Cena vč. dph 1).,price,581
Dum,id,102
Dokumentace (m2),none,428
Prisl. m2,exterior_area,617
Cena (vc. DPH),price,67
cislo bytu,id,520
Blok (m2),building,481
balkon/​lodžie/​terasa/​predzahrádka (m²),balcony_area,272
status:,availability,611
Sklepní_kóje_(ks),none,252
Cena s DPH v KČ*.,price,603
vizualizace domu,none,441
Balkon/terasa [m2]:,exterior_area,179
Balcony area size,balcony_area,609
"Předzahrádka, m² (m2)",garden_area,133
Balkon/terasa [m²] [m²],exterior_area,58
Balkon/Terasa/Lodžie/-Zahrada-(předzahrádka),balcony_area,186
FINAL PC [KČ],price,328
Plocha sklepa,cellar_area,307
Cena-vč.-DPH**,price,231
PLOCHA M2,floor_area,323
"Balkón, Terasa, m².",exterior_area,246
Sklep/​Sklepní kóje (m²).,cellar_area,271
PLOCHA PŘEDZAHRÁDKY M2,garden_area,230
Číslo j.:,id,206
"Balcony, terrace, m² [m²]",exterior_area,139
rooms,layout,606
Cena-celkem-vč.-DPH-(Kč),price,253
karta bytu (m2),none,553
DETAIL m2,none,488
rooms range,none,571
Stav**,availability,626
Oblíbené,none,124
Speciální vybavení m2,none,64
Příslušenství: Zahrada (m2) Lodžie (m2) Terasa (m2) (m2),exterior_area,261
Konecna cena,price,507
Ev.č. (m2),id,357
BALKON (M²),balcony_area,547
"Price_excluding_amenities,_inc._VAT",none,199
Mám Zájem m2,none,542
Zahrada s terasou.,garden_area,364
Č. bytu (m2),id,524
Plocha pozemku (m2),total_area,148
č. jednotky.,id,219
rooms.,layout,606
Cena včetně dph,price,169
"Předzahrádka,_terasa,_balkon_(m2)",exterior_area,600
Cena vc. DPH *,price,467
LODŽIE/TERASA m2,exterior_area,599
Byt číslo,id,225
B / T.,exterior_area,593
"PLOCHA DOMU OD, M²",floor_area,143
CENA OD [m²],price,459
Celková plocha bytu (m²) (m2),floor_area,174
ev.č.,id,357
Cena vč. DPH m2,price,51
FINAL PC [Kč] m2,price,328
Koupit online (m2),none,480
lodžie/terasa,exterior_area,207
premium / smart,none,587
druh,category,545
FLOOR AREA,floor_area,298
byt.,id,429
area size:,floor_area,607
Strop (m):,none,370
BALKON/TERASA [M2],exterior_area,179
cena_bez_DPH,none,112
PLOCHA (m²) (m2),floor_area,515
POPTAT BYT (m2),none,351
Karta domu.,none,128
Kontakt (m2),none,156
Price (CZK) [m²],price,141
Terasa / Lodžie / Zahrada (m²).,terrace_area,175
Balkon/terasa [m²]:,exterior_area,58
Zahrada:,none,151
Cena s DPH [m²],price,155
POZEMEK.,total_area,613
Cena jednotky vč. DPH,price,387
Velikost zahrady v m2 [m²],garden_area,267
TYP.,category,514
Detail_bytu,none,7
Kód bytu [m²],id,490
PODLAŽÍ [m²],floor,236
Konečná_cena,price,507
Plocha bytu (m2).,floor_area,622
FLAT (m2),id,345
final pc [kč],price,328
Flats-Count,none,573
Bytová-jednotka,id,149
Terasy na střeše (?) m2,terrace_area,484
Dům m2 [m²],floor_area,418
PODLAŽÍ ČÍSLO,floor,447
Mám Zájem,none,542
Karta jednotky.,none,309
užitná plocha.,floor_area2,430
Floor:,floor,135
Bytová jednotka m2,id,149
pozemek (m2),total_area,21
Cena byt vc. DPH,price,376
GARÁŽOVÉ STÁNÍ (KS),none,251
Zastavěná plocha v m2 [m²],none,266
status.,availability,611
PŘÍSL. M2,exterior_area,617
"Balkón, terasa, m²",exterior_area,246
stav prodeje m2,availability,552
EXTERIÉR,exterior_area,190
Cena s DPH (Kč) [m²],price,491
UŽITNÁ PLOCHA,floor_area2,25
STŘEŠNÍ ZAHRADA,terrace_area,470
Price.,price,304
Č.-KN,none,234
Výměra pozemku m2,total_area,439
2.NP [m²],none,570
Zahrada (m2) (m2),garden_area,182
Celková podlahová plocha (m2):,floor_area,260
m² zimni zahrady,garden_area,108
OZELENĚNÁ TERASA,terrace_area,154
status (m2),availability,611
Dům m2 (m2),floor_area,418
č._jednotky,id,219
KARTA JEDNOTKY,none,309
Č. bytu [m²],id,524
Kolaudace (m2),none,145
Užit. plocha (m2) (m2),floor_area2,532
Velikost zahrady v m2 m2,garden_area,267
B/L/T (m2):,balcony_area,623
Plocha m² *.,floor_area,34
ČÍSLO BYTU.,id,311
Typ-jednotky,category,270
Prodejní plocha bytu,floor_area,374
cena s DPH (Kc),price,450
rooftop terrace,terrace_area,300
Sklep_(m2),cellar_area,183
Kolaudace,none,145
Celková ceny bytu s dph,price,258
TERASA-/-ZAHRADA-m²,exterior_area,348
Byt ***:,id,531
Celková plocha (m²) (m2),none,216
POČET PATER,none,446
do katalogu:,none,400
Plocha svislých konstrukcí (m2),none,384
Floor_area,floor_area,298
Balkon/Terasa_m²,balcony_area,460
CENA *,price,501
Vynos,none,558
CENA ZA BYT S DPH (BEZ PŘÍSLUŠENSTVÍ),price,191
Č. KN [m²],none,234
Předzahrádka,garden_area,48
velikost parcely,total_area,562
terasa předzahrádka,exterior_area,584
Stav**:,availability,626
Terasa_2._NP,terrace_area,368
Status [m²],availability,39
Prislusenstvi: Zahrada (m2) Lodzie (m2) Terasa (m2),exterior_area,261
Cena-s-DPH,price,155
Terasa/Bal.:,exterior_area,508
celková ceny bytu s dph,price,258
Byt číslo [m²],id,225
užitná plocha*,floor_area2,147
Soubor [m²],none,291
Dispozice:,layout,3
Zahrada (m²) (m2),garden_area,250
Lodžie/Terasa [m²],exterior_area,207
Cena s DPH v Kč*.,price,478
Balkon/Terasa m².,balcony_area,460
POČET POKOJŮ,layout,322
Cena celkem,price,399
ODH. NÁJEM,none,557
Plocha (m2) (m2),floor_area,292
BALKON / TERASA [m²],exterior_area,275
Sklep_/_Komora_(m2),cellar_area,49
Plocha-pozemku,total_area,148
Číslo bytu [m²],id,10
Cena-v-Kč-(vč.-DPH),price,184
pozemek-(m2),total_area,589
Půdorys-(PDF),none,31
LOFT_NO.,id,294
Lodžie:,balcony_area,50
Podlahová plocha,floor_area,24
Plocha bytu (m2),floor_area,305
plocha celkem m2 m2,total_area,372
TERASA/BALKON (M2),terrace_area,338
PRICE,price,304
Byt m2 [m²],floor_area,178
Budova,building,26
Stav pouze volné:,availability,394
SPECIÁLNÍ VYBAVENÍ,none,64
Velikost parcely (m2),total_area,562
Zastavena plocha v m2,none,266
Balkon/Terasa/ Zahrádka (m²).,balcony_area,555
Typ jednotky,category,270
ČÍSLO,id,104
B/T/Z (m²)*,balcony_area,625
Typ jednotky:,category,270
Plocha předzahrádky [m²],garden_area,595
KÓD:,id,457
Cena sklepa.,none,494
evidenční číslo,id,445
PARKOVACÍ MÍSTO.,parking_place_number,349
Terasa / lodžie,exterior_area,565
blok [m²],building,116
Rooftop_terrace,terrace_area,300
Zahrádka_v_m2,garden_area,476
Cena_s_DPH_v_Kč*,price,478
"Předzahrádka, terasa, balkon (m2) m2",exterior_area,600
TERASA [m²],terrace_area,458
Sekce [m²],building,525
price.,price,610
m²-bytu,floor_area,106
č. (m2),id,601
Celková plocha *,total_area,391
Rooms_Range,none,571
b/l/t (m²) 1),terrace_area,331
Typ nabidky,category,353
Aktuálně m2,availability,259
Celková plocha (bez terasy) [m²],floor_area,385
Číslo-a-označení-bytu,id,226
TERMÍN K NASTĚHOVÁNÍ,none,52
Plocha teras:,terrace_area,210
užitná plocha v m2,floor_area2,265
Lodžie/Balkon Terasa/Zahrádka (m²):,balcony_area,466
PLOCHA:,floor_area,274
podlaží:,floor,117
Standard (m2),none,56
Standard.,none,56
Vybavení [m²],none,404
TERASA / BALKON m2,terrace_area,342
Přísl. m2,exterior_area,617
Terasa/Zahrada,terrace_area,284
Aktuální stav [m²],availability,263
Užitná-plocha-bytu,floor_area2,482
blok,building,116
Cena / Kč (m2),price,498
Zatravnena terasa/ terasa (m2),terrace_area,402
Cena za příslušenství s DPH.,price,192
Balkon/Terasa m2 [m²],balcony_area,229
AKCE,none,103
LODŽIE / TERASA / PŘEDZAHRÁDKA [m²],exterior_area,598
PLOCHA1,floor_area,443
detail,none,40
Balkon/Terasa/ Zahradka (m²),balcony_area,555
Balkon / terasa.,exterior_area,377
orientace,orientation,14
Pozemek.,total_area,41
Aktuální stav domu,none,437
Aktuální-stav,availability,263
Ceníková cena m2,price,511
Výměr.,floor_area,203
Kód m2,id,336
dům m2,floor_area,418
"Area, m² [m²]",floor_area,138
Area,floor_area,572
Total area [m²],total_area,297
B-/-T,exterior_area,593
Základní-cena,price,487
zatravněná terasa/ terasa (m2),terrace_area,402
Cena-Kč-**,price,38
Dům číslo [m²],id,436
Balkón-/-Terasa,exterior_area,286
Užitná plocha (m2)1).,floor_area2,588
VYMERA PARCELY,none,539
PŘÍSLUŠENSTVÍ: ZAHRADA (M2) LODŽIE (M2) TERASA (M2),exterior_area,261
Terasa / Lodžie:,exterior_area,565
Orientation m2,orientation,302
PŮDORYS,none,247
Mám Zájem:,none,542
jednotka,id,115
Jednotka (m2),id,170
Cena_s_DPH_12_%,price,582
Půdorysy.,none,597
Plocha bytu.,floor_area,305
B/L/T (m2) 3):,balcony_area,579
Sklep (m2) [m²],cellar_area,183
Cena bytu vč. DPH m2,price,165
celková plocha (bez terasy),floor_area,385
Balkon / terasa (m2).,balcony_area,47
Podlahova plocha*,floor_area,209
STATUS,availability,39
CENA ZA BYTOVOU JEDNOTKU S DPH,price,378
Budova m2,building,26
galerie pracovna,none,585
Podlahova plocha (m2),floor_area,17
Výnos:,none,558
Cena_bytu_s_DPH,price,360
Cena garážového stání,none,495
Balkon (m2),balcony_area,44
Sklepní kóje (ks) [m²],none,252
Cislo bytu,id,10
OBLÍBENÉ,none,124
Cena od (Kč) (m2),price,144
plocha bytu m2*,floor_area,616
CENA_OD,price,459
zahrádka,garden_area,388
Terasa / zahrada m²,exterior_area,348
Výměra_předzahrádky_(v_m2),garden_area,462
Karta jednotky [m²],none,309
Číslo_/Kód_jednotky,id,379
zahrada m2,garden_area,126
balkon/terasa (m2):,exterior_area,500
STAV,availability,9
PARKOVACÍ MÍSTO:,parking_place_number,349
zastavěná plocha v m2,none,266
parkovací-stání,parking_place_number,410
B/L/T (m2) 3) [m²],balcony_area,579
Cena s DPH 12 %,price,582
Konečná cena za byt vč. dph,price,113
číslo_bytu,id,520
Balkon/Terasa_(m2),balcony_area,533
Info,none,269
plocha celkem m2,total_area,372
Cena vč. dph (kč)*,price,444
PRISLUSENSTVI,none,530
Konečná-cena,price,507
Terasa / Lodžie m2,exterior_area,565
Celková podlahová plocha (m2),floor_area,260
Výměra:,floor_area,46
Celková podlahová pl. m2,floor_area,43
Celková cena [m²],price,596
Užitná plocha v m2,floor_area2,265
NP,floor,12
TERASA / LODŽIE (m2):,exterior_area,313
dokumentace,none,428
Celková plocha * m2,total_area,391
terasa/balkon předzahrádka (m2) m2,exterior_area,449
do katalogu (m2),none,400
DISPOZICE:,layout,237
Formulář m2,none,187
Plocha bytu (m²) [m²],floor_area,465
"Terasa, balkon (m2) [m²]",exterior_area,577
Galerie-Pracovna,none,585
Cena s DPH v KČ*:,price,603
"Price of amenities, inc. vat",price,200
Cena-sklepa,none,494
Název:,id,214
č. m2,id,601
virtuální prohlídka [m²],none,554
Pozemek_(m2),total_area,21
užitná plocha m2 (m2),floor_area2,220
Infolist:,none,279
PODLAŽÍ:,floor,236
M² ZIMNÍ ZAHRADY,garden_area,108
Pl. podl. [m²],floor_area,289
PŮDORYS [m²],none,523
Karta bytu:,none,53
CENA BYTU BEZ PŘÍSLUŠENSTVÍ VČ. DPH,price,496
Lodžie,balcony_area,50
CELKOVÁ PLOCHA (UŽITNÁ),floor_area2,383
CENA ZÁKLADNÍ (KČ),price,551
Č.j. (m2),id,20
KÓD m2,id,457
title:,id,605
Rooftop terrace (m2),terrace_area,300
Lodžie/Balkon Terasa/Zahrádka (m²),balcony_area,466
Odkaz na dům m2,none,422
Velikost-zahrady-v-m2,garden_area,267
Poptávka m2,none,359
BYT Č.,id,254
"Podlahová-plocha,-m²",floor_area,131
balkon/terasa/lodžie/ zahrada (předzahrádka),balcony_area,186
Stav-prodeje***,availability,232
GARÁŽOVÉ STÁNÍ (m2),none,316
CENA S DPH (m2),price,522
cena bez DPH,none,112
Sklep/​sklepní kóje (m²),cellar_area,271
Pl.-zahrady,garden_area,290
Lodžie / terasa:,balcony_area,427
číslo bytu [m²],id,520
Investiční potenciál,none,162
Objekt,building,54
PŘÍSLUŠENSTVÍ:,none,530
Přísl._m2,exterior_area,617
cena celkem.,price,399
Price Range.,none,575
Loggia/terrace:,balcony_area,196
Typ-nabídky,category,353
Lodžie/Balkon Terasa/Zahrádka (m²) m2,balcony_area,466
cena bytu vč. příslušenství (kč s dph)*,price,262
Orientation (m2),orientation,302
Jednotka č..,id,382
Užitná plocha (m²),floor_area2,248
Jednotka,id,115
Balkon/​Lodžie/​Terasa/​Predzahrádka-(m2),balcony_area,615
Cena-za-byt-s-DPH-(bez-příslušenství),price,191
Celková cena s DPH.,price,365
Cena celkem vč. DPH:,price,45
Orientace:,orientation,14
byt ***,id,531
Terasy / Zahrady (?),exterior_area,483
poptávka m2,none,122
Zahrada (m2).,garden_area,182
FINAL CP [KČ],price,180
Plocha lodžie/zahrady/ balkónu v m² (m2),exterior_area,257
CELKOVÁ UŽITNÁ PLOCHA.,floor_area2,538
"Price excluding amenities, inc. VAT",none,199
SKLEP,cellar_area,205
uzitna plocha m2,floor_area2,220
area size.,floor_area,607
TERASA / LODŽIE,exterior_area,565
Celková-podlahová-pl.,floor_area,43
PODLAHOVÁ PLOCHA VČ. GARÁŽE,floor_area,366
Balkon/​Lodžie/​Terasa/​Predzahrádka (m²) m2,balcony_area,272
Min.-Vklad,none,130
Užitná-/-Podlahová-plocha,floor_area,627
Terasa / Lodžie.,exterior_area,565
Cena bytu* (vč. DPH).,price,176
Celková plocha *:,total_area,391
"terasa, balkon (m2)",exterior_area,577
plocha bytu v m²,floor_area,256
Orientation-of-windows,orientation,140
Sklep / Komora (m2):,cellar_area,49
Termín-nastěhování,none,189
Bytová jednotka [m²],id,149
PLOCHA (M²) m2,floor_area,238
sklep (m²) [m²],cellar_area,548
m² pozemku.,garden_area,107
Parkování.,none,287
DŮM,id,102
cislo jednotky,id,283
Podlah. plocha:,floor_area,330
PLOCHA (M²) (m2),floor_area,238
Celková plocha * [m²],total_area,391
Ev.č.,id,357
Plocha-předzahrádky,garden_area,595
Koupit online m2,none,480
"CENA KOMPLET(BYT, LODŽIE/TERASA, SKLEP, GARÁŽOVÉ STÁNÍ) m2",price,318
Bytová jednotka (m2),id,149
Byt-v-m2,floor_area,475
venkovní prostory,exterior_area,628
Termin dokonceni,none,420
Plocha předzahrádky m2.,garden_area,230
Užitná plocha bytu m2,floor_area2,482
ID.,id,42
car lift,none,295
Terasa_/_Balkon,terrace_area,469
Typ nabídky m2,category,353
Plocha místností:,floor_area,510
označení m2,id,125
balkon/terasa [m²],exterior_area,58
Číslo bytu:,id,10
Rodinný dům m2,id,594
Balkón 2 m2,balcony_area,392
CENA.,price,241
cena byt vč. dph,price,376
balcony area size:,balcony_area,609
Podlahová plocha vč. garáže,floor_area,366
číslo bytu:,id,520
parkování m2,parking_place_number,416
VÝMĚRA CELKEM (V M2),total_area,464
FLOOR [m²],floor,346
Floor area:,floor_area,298
Dům m2 m2,floor_area,418
Podlahová-plocha*,floor_area,209
Celková podlahová pl.* (m2),floor_area,146
PARKOVÁNÍ.,none,344
b/l/t (m²),balcony_area,239
Loggia / balcony m2,balcony_area,299
Cena s DPH 12 % / 21 % m2,price,472
nemovitost [m²],id,395
Balkon_/_Terasa,balcony_area,27
ROZLOHA CELKEM,floor_area,425
Terasy / Zahrady (?).,exterior_area,483
Cena s DPH m2,price,155
Kód:,id,336
celková plocha m2.,total_area,222
Balkón/Terasa,exterior_area,559
Uzitna plocha (m2),floor_area2,18
BALKON:,balcony_area,521
"Předzahrádka, terasa, balkon (m2).",exterior_area,600
Provedení m2,none,620
Rok dokončení:,none,473
1.NP [m²],none,569
CENA-OD,price,459
Označení:,id,29
Plocha_terasy/balkónu,terrace_area,244
Cena kč (*),price,223
Číslo /Kód jednotky:,id,379
VELIKOST BYTU m².,floor_area,347
Pocet pater,none,446
Terasa/balkon-(m2),terrace_area,338
cena s DPH (Kč):,price,450
Cena v Kč (vč. DPH) [m²],price,184
Celková podlahová pl.,floor_area,43
Balkon/Terasa-m²,balcony_area,460
Layout [m²],layout,136
Balkon / Terasa / Předzahrádka [m²],exterior_area,358
celková cena s dph,price,365
"Předzahrádka, terasa, balkon (m2)",exterior_area,600
Premium / Smart:,none,587
balkon (m²),balcony_area,547
PRODEJNÍ PLOCHA BYTU,floor_area,374
cena vc. DPH,price,432
Balkon/Terasa/Lodžie/ Zahrada (předzahrádka):,balcony_area,186
B/T/Z:,exterior_area,63
Velikost pozemku.,total_area,320
Sklep_m²,cellar_area,5
Cena (Kč),price,59
LODŽIE/TERASA.,exterior_area,599
Termín dokončení m2,none,420
aktuální stav domu,none,437
Balkon / Terasa [m²],balcony_area,27
TERASA 2. NP,terrace_area,368
terasa / lodžie / zahrada (m²),terrace_area,175
Cena-s-DPH-v-KČ*,price,603
Velikost m2,floor_area,424
Balkon.,balcony_area,44
Katalogový list,none,185
OZNAČENÍ,id,29
PŮDORYS m2,none,523
