column_name,normalized_label,map_id
cislo a oznaceni bytu,id,226
termin k nastehovani,none,52
plocha teras,terrace_area,210
uzitna plocha v m2,floor_area2,265
lodzie balkon terasa zahradka m2,balcony_area,466
plocha,floor_area,274
podlazi,floor,117
standard m2,none,56
standard,none,56
vybaveni m2,none,404
terasa balkon m2,terrace_area,342
prisl m2,exterior_area,617
terasa zahrada,terrace_area,284
aktualni stav m2,availability,263
uzitna plocha bytu,floor_area2,482
blok,building,116
cena kc m2,price,498
zatravnena terasa terasa m2,terrace_area,402
cena za prislusenstvi s dph,price,192
balkon terasa m2 m2,balcony_area,229
akce,none,103
lodzie terasa predzahradka m2,exterior_area,598
plocha1,floor_area,443
detail,none,40
balkon terasa zahradka m2,balcony_area,555
balkon terasa,exterior_area,377
orientace,orientation,14
pozemek,total_area,41
aktualni stav domu,none,437
aktualni stav,availability,263
cenikova cena m2,price,511
vymer,floor_area,203
kod m2,id,336
dum m2,floor_area,418
area m2 m2,floor_area,138
area,floor_area,572
total area m2,total_area,297
b t,exterior_area,593
zakladni cena,price,487
zatravnena terasa terasa m2,terrace_area,402
cena kc,price,38
dum cislo m2,id,436
balkon terasa,exterior_area,286
uzitna plocha m2 1,floor_area2,588
vymera parcely,none,539
prislusenstvi zahrada m2 lodzie m2 terasa m2,exterior_area,261
terasa lodzie,exterior_area,565
orientation m2,orientation,302
pudorys,none,247
mam zajem,none,542
jednotka,id,115
jednotka m2,id,170
cena s dph 12,price,582
pudorysy,none,597
plocha bytu,floor_area,305
b l t m2 3,balcony_area,579
sklep m2 m2,cellar_area,183
cena bytu vc dph m2,price,165
celkova plocha bez terasy,floor_area,385
balkon terasa m2,balcony_area,47
podlahova plocha,floor_area,209
status,availability,39
cena za bytovou jednotku s dph,price,378
budova m2,building,26
galerie pracovna,none,585
podlahova plocha m2,floor_area,17
vynos,none,558
cena bytu s dph,price,360
cena garazoveho stani,none,495
balkon m2,balcony_area,44
sklepni koje ks m2,none,252
cislo bytu,id,10
oblibene,none,124
cena od kc m2,price,144
plocha bytu m2,floor_area,616
cena od,price,459
zahradka,garden_area,388
terasa zahrada m2,exterior_area,348
vymera predzahradky v m2,garden_area,462
karta jednotky m2,none,309
cislo kod jednotky,id,379
zahrada m2,garden_area,126
balkon terasa m2,exterior_area,500
stav,availability,9
parkovaci misto,parking_place_number,349
zastavena plocha v m2,none,266
parkovaci stani,parking_place_number,410
b l t m2 3 m2,balcony_area,579
cena s dph 12,price,582
konecna cena za byt vc dph,price,113
cislo bytu,id,520
balkon terasa m2,balcony_area,533
info,none,269
plocha celkem m2,total_area,372
cena vc dph kc,price,444
prislusenstvi,none,530
konecna cena,price,507
terasa lodzie m2,exterior_area,565
celkova podlahova plocha m2,floor_area,260
vymera,floor_area,46
celkova podlahova pl m2,floor_area,43
celkova cena m2,price,596
uzitna plocha v m2,floor_area2,265
np,floor,12
terasa lodzie m2,exterior_area,313
dokumentace,none,428
celkova plocha m2,total_area,391
terasa balkon predzahradka m2 m2,exterior_area,449
do katalogu m2,none,400
dispozice,layout,237
formular m2,none,187
plocha bytu m2 m2,floor_area,465
terasa balkon m2 m2,exterior_area,577
galerie pracovna,none,585
cena s dph v kc,price,603
price of amenities inc vat,price,200
cena sklepa,none,494
nazev,id,214
c m2,id,601
virtualni prohlidka m2,none,554
pozemek m2,total_area,21
uzitna plocha m2 m2,floor_area2,220
infolist,none,279
podlazi,floor,236
m2 zimni zahrady,garden_area,108
pl podl m2,floor_area,289
pudorys m2,none,523
karta bytu,none,53
cena bytu bez prislusenstvi vc dph,price,496
lodzie,balcony_area,50
celkova plocha uzitna,floor_area2,383
cena zakladni kc,price,551
c j m2,id,20
kod m2,id,457
title,id,605
rooftop terrace m2,terrace_area,300
lodzie balkon terasa zahradka m2,balcony_area,466
odkaz na dum m2,none,422
velikost zahrady v m2,garden_area,267
poptavka m2,none,359
byt c,id,254
podlahova plocha m2,floor_area,131
balkon terasa lodzie zahrada predzahradka,balcony_area,186
stav prodeje,availability,232
garazove stani m2,none,316
cena s dph m2,price,522
cena bez dph,none,112
sklep sklepni koje m2,cellar_area,271
pl zahrady,garden_area,290
lodzie terasa,balcony_area,427
cislo bytu m2,id,520
investicni potencial,none,162
objekt,building,54
prislusenstvi,none,530
prisl m2,exterior_area,617
cena celkem,price,399
price range,none,575
loggia terrace,balcony_area,196
typ nabidky,category,353
lodzie balkon terasa zahradka m2 m2,balcony_area,466
cena bytu vc prislusenstvi kc s dph,price,262
orientation m2,orientation,302
jednotka c,id,382
uzitna plocha m2,floor_area2,248
jednotka,id,115
balkon lodzie terasa predzahradka m2,balcony_area,615
cena za byt s dph bez prislusenstvi,price,191
celkova cena s dph,price,365
cena celkem vc dph,price,45
orientace,orientation,14
byt,id,531
terasy zahrady,exterior_area,483
poptavka m2,none,122
zahrada m2,garden_area,182
final cp kc,price,180
plocha lodzie zahrady balkonu v m2 m2,exterior_area,257
celkova uzitna plocha,floor_area2,538
price excluding amenities inc vat,none,199
sklep,cellar_area,205
uzitna plocha m2,floor_area2,220
area size,floor_area,607
terasa lodzie,exterior_area,565
celkova podlahova pl,floor_area,43
podlahova plocha vc garaze,floor_area,366
balkon lodzie terasa predzahradka m2 m2,balcony_area,272
min vklad,none,130
uzitna podlahova plocha,floor_area,627
terasa lodzie,exterior_area,565
cena bytu vc dph,price,176
celkova plocha,total_area,391
terasa balkon m2,exterior_area,577
plocha bytu v m2,floor_area,256
orientation of windows,orientation,140
sklep komora m2,cellar_area,49
termin nastehovani,none,189
bytova jednotka m2,id,149
plocha m2 m2,floor_area,238
sklep m2 m2,cellar_area,548
m2 pozemku,garden_area,107
parkovani,none,287
dum,id,102
cislo jednotky,id,283
podlah plocha,floor_area,330
plocha m2 m2,floor_area,238
celkova plocha m2,total_area,391
ev c,id,357
plocha predzahradky,garden_area,595
koupit online m2,none,480
cena komplet byt lodzie terasa sklep garazove stani m2,price,318
bytova jednotka m2,id,149
byt v m2,floor_area,475
venkovni prostory,exterior_area,628
termin dokonceni,none,420
plocha predzahradky m2,garden_area,230
uzitna plocha bytu m2,floor_area2,482
id,id,42
car lift,none,295
terasa balkon,terrace_area,469
typ nabidky m2,category,353
plocha mistnosti,floor_area,510
oznaceni m2,id,125
balkon terasa m2,exterior_area,58
cislo bytu,id,10
rodinny dum m2,id,594
balkon 2 m2,balcony_area,392
cena,price,241
cena byt vc dph,price,376
balcony area size,balcony_area,609
podlahova plocha vc garaze,floor_area,366
cislo bytu,id,520
parkovani m2,parking_place_number,416
vymera celkem v m2,total_area,464
floor m2,floor,346
floor area,floor_area,298
dum m2 m2,floor_area,418
podlahova plocha,floor_area,209
celkova podlahova pl m2,floor_area,146
parkovani,none,344
b l t m2,balcony_area,239
loggia balcony m2,balcony_area,299
cena s dph 12 21 m2,price,472
nemovitost m2,id,395
balkon terasa,balcony_area,27
rozloha celkem,floor_area,425
terasy zahrady,exterior_area,483
cena s dph m2,price,155
kod,id,336
celkova plocha m2,total_area,222
balkon terasa,exterior_area,559
uzitna plocha m2,floor_area2,18
balkon,balcony_area,521
predzahradka terasa balkon m2,exterior_area,600
provedeni m2,none,620
rok dokonceni,none,473
1 np m2,none,569
cena od,price,459
oznaceni,id,29
plocha terasy balkonu,terrace_area,244
cena kc,price,223
cislo kod jednotky,id,379
velikost bytu m2,floor_area,347
pocet pater,none,446
terasa balkon m2,terrace_area,338
cena s dph kc,price,450
cena v kc vc dph m2,price,184
celkova podlahova pl,floor_area,43
balkon terasa m2,balcony_area,460
layout m2,layout,136
balkon terasa predzahradka m2,exterior_area,358
celkova cena s dph,price,365
predzahradka terasa balkon m2,exterior_area,600
premium smart,none,587
balkon m2,balcony_area,547
prodejni plocha bytu,floor_area,374
cena vc dph,price,432
balkon terasa lodzie zahrada predzahradka,balcony_area,186
b t z,exterior_area,63
velikost pozemku,total_area,320
sklep m2,cellar_area,5
cena kc,price,59
lodzie terasa,exterior_area,599
termin dokonceni m2,none,420
aktualni stav domu,none,437
balkon terasa m2,balcony_area,27
terasa 2 np,terrace_area,368
terasa lodzie zahrada m2,terrace_area,175
cena s dph v kc,price,603
velikost m2,floor_area,424
balkon,balcony_area,44
katalogovy list,none,185
oznaceni,id,29
pudorys m2,none,523
plocha m2 2 m2,floor_area,578
plocha teras,terrace_area,210
nazev m2,id,214
investicni potencial m2,none,162
pdf,none,123
podlahova plocha m2,floor_area,228
car lift m2,none,295
poptat byt,none,351
c,id,601
plocha terasy balkonu,terrace_area,244
plocha1,floor_area,443
celkova plocha m2 m2,total_area,37
dokumentace m2,none,428
amenities,none,201
plocha m2,floor_area,327
cena vc dph,price,432
vila m2,id,612
cena vc dph,price,51
zatravnena terasa terasa m2,terrace_area,402
prislusenstvi v cene,none,326
apartment m2,id,193
pozemek m2,garden_area,550
parkng,parking_place_number,564
lodzie terasa predzahradka,balcony_area,586
plocha rd,floor_area,438
plocha m2 m2,floor_area,119
garaz,none,218
terasa balkon,exterior_area,568
cena od,price,459
pl zahrady m2,garden_area,290
stav,availability,626
cista plocha,floor_area,513
plocha m2,floor_area,515
kompas m2,none,591
status,availability,39
balkon predzahradka terasa m2,garden_area,168
cena sklepa,none,494
rooms range m2,none,571
cena vc dph kc,price,444
b l t m2,balcony_area,623
predzahrada,garden_area,529
celkova plocha m2,total_area,37
rozloha celkem,floor_area,425
terasa bal,exterior_area,508
terasa predzahradka,exterior_area,584
orientation,orientation,302
stav bytu,none,352
cena vc dph 1 m2,price,581
cena v kc vc dph,price,184
cislo,id,104
cena od,price,459
interier,floor_area,583
cena celkem vc dph kc,price,253
cena vc dph,price,67
podl plocha,floor_area,414
car lift m2,none,295
terasa lodzie m2 m2,exterior_area,313
vymera bytu v m2,floor_area,461
cena sklepa m2,none,494
stresni zahrada m2,terrace_area,470
cena vc dph kc,price,444
cena vc dph kc m2,price,444
kod bytu,id,490
car lift,none,295
terasa balkon lodzie zahradka,exterior_area,188
oznacit k poptani,none,403
typ m2,category,514
typ,category,13
nastehovani,none,224
exterier m2,exterior_area,190
cena kc,price,285
cena bytu vc dph,price,165
podlahova plocha m2,floor_area,312
disp,layout,329
cena,price,411
b l t m2 3,balcony_area,579
podlahova plocha m2 m2,floor_area,157
c,id,601
parkng m2,parking_place_number,564
detail bytu m2,none,7
terasa v m2 m2,terrace_area,477
zahrada stresni zahrada m2,garden_area,580
druh m2,category,545
b l t m2,balcony_area,623
sklepni koje m2,cellar_area,215
area,floor_area,572
podlah plocha m2,floor_area,330
cena bytu vc prislusenstvi kc s dph,price,262
uzitna plocha,floor_area2,18
b t l m2,exterior_area,293
orientation m2,orientation,302
vymera predzahradky v m2,garden_area,462
velikost m2,floor_area,424
plocha sklepa,cellar_area,307
cena sklepa,none,494
m2 balkonu m2,balcony_area,109
cena vc dph,price,355
cena 12 dph,price,544
vymera bytu m2,floor_area,150
detail m2,none,488
balkon terasa m2,exterior_area,179
provedeni,none,620
poptat,none,8
c kn,none,234
name,id,454
uzitna plocha,floor_area2,217
cena bez dph,none,112
podrobnosti,none,412
vymera pozemku m2,total_area,142
terasa lodzie m2,exterior_area,313
cena rezervovane garaze kc,none,161
price inc vat m2,price,456
plocha balkonu,balcony_area,306
ozelenena terasa,terrace_area,154
cena bytu vc dph,price,165
terasa m2,terrace_area,406
parkovani zdarma,none,527
plocha predzahradky,garden_area,595
celkem s terasou,total_area,386
price czk,price,141
patro m2,floor,503
podlahova plocha,floor_area,405
sklad,none,315
stav prodeje m2,availability,552
price excluding amenities inc vat,none,199
building m2,building,604
nastehovani m2,none,224
terasa balkon,terrace_area,469
venkovni prostory,exterior_area,628
cena za m2,none,493
parkovani zdarma m2,none,527
balkon terasa m2,balcony_area,47
cena vc dph,price,624
zahrada m2,none,151
cena bytu vc sklepa m2,price,310
vymera pozemku,total_area,439
akce,none,103
floor space,floor_area,195
sklep komora,cellar_area,375
domy m2,id,486
zakladni cena,price,487
rozloha m2,floor_area,453
b l t m2,balcony_area,623
cena kc,price,498
cena vc dph,price,67
pocet mistnosti,layout,105
detail bytu m2,none,166
c bytu,id,413
cena vc dph,price,51
price of amenities inc vat,price,200
vizualizace domu,none,441
galerie pracovna,none,585
aktualni stav domu,none,437
formular,none,187
balkon,balcony_area,354
cenikova cena,price,511
atrium,none,492
uzitna podlahova plocha m2,floor_area,627
cislo kod jednotky,id,379
sklep komora,cellar_area,375
celkova cena s dph,price,365
price m2,price,304
patro,floor,503
cena,price,6
druh,category,545
vymera pozemku,total_area,439
zahrada,garden_area,126
prodejni plocha bytu,floor_area,374
plocha pozemku,total_area,148
m2 terasy,terrace_area,110
byt zn,id,452
karta jednotky,none,309
balkon lodzie terasa predzahradka m2,balcony_area,615
lodzie terasa m2,exterior_area,207
lodzie terasa m2,exterior_area,207
parkovani,none,287
cena,price,485
vymera parcely,none,539
uzitna podlahova plocha,floor_area,627
gs,none,471
nastehovani,none,361
terasa balkon,exterior_area,568
stresni zahrada,terrace_area,470
lodzie terasa m2,exterior_area,599
strop m m2,none,370
terasa balkon m2,terrace_area,342
balkon terasa m2 m2,exterior_area,526
evidencni cislo,id,445
plocha sklepa,cellar_area,307
final cp kc m2,price,180
cena vc dph1 m2,price,506
terasa lodzie m2,balcony_area,181
cena rezervovane garaze kc,none,161
zahrada m2 m2,garden_area,182
cislo a oznaceni bytu,id,226
sklep m2,cellar_area,221
terasa balkon lodzie zahradka,exterior_area,188
vymera bytu v m2,floor_area,461
plocha m2,floor_area,4
balkon terasa m2 m2,exterior_area,516
storage box,none,278
name,id,454
celkova plocha uzitna m2,floor_area2,383
terasa lodzie,exterior_area,280
pudorys bytu,none,350
cena bytu vc prislusenstvi kc s dph,price,262
price m2,price,610
vymera m2,floor_area,546
typ m2,category,369
cena celkem vc 12 dph,price,393
jednotka,id,170
1 np,none,569
cena kc,price,38
cena celkem vc 12 dph,price,393
plocha bytu v m2,floor_area,256
garazove stani,none,316
dostupnost m2,availability,451
podlazi cislo,floor,447
plocha teras,terrace_area,210
balkon terasa m2,exterior_area,516
katalogovy list,none,185
vymera terasy v m2,terrace_area,463
karty,none,373
podlahova plocha,floor_area,209
jednotky m2,id,423
cena rezervovaneho sklepa kc,none,160
plocha m2,floor_area,327
sklepni koje,cellar_area,211
terasa bal m2,exterior_area,508
detail m2,none,40
dostupnost,availability,356
cena s dph kc m2,price,491
cislo m2,id,233
cislo m2,id,177
nastehovani,none,224
podlazi,floor,117
lodzie,balcony_area,50
p t b,exterior_area,16
dispozice,layout,118
balkon m2,balcony_area,35
cena m2,price,6
m2 balkonu,balcony_area,109
2 np,none,570
b l t m2 1,terrace_area,331
pl podl m2,floor_area,289
area size m2,floor_area,607
stresni zahrada m2,terrace_area,470
velikost parcely,total_area,562
cena vc dph 1,price,581
pozemek m2 m2,total_area,589
terasa lodzie m2,exterior_area,313
balkon,balcony_area,44
dispozice,layout,3
vymera pozemku m2,total_area,142
cena s dph v kc,price,603
min vklad,none,130
cena kc m2,price,285
rooftop terrace m2,terrace_area,300
cena bytu vc dph,price,176
cislo jednotky m2,id,283
cenikova cena m2,price,511
sklep m2,cellar_area,5
podlah plocha,floor_area,330
gs m2,none,471
zahradka m2,garden_area,388
stav bytu,none,352
cena jednotky vc dph,price,387
kolekce m2,none,33
flats count,none,573
podlazi,floor,2
cislo,id,104
cena jednotky kc,price,159
cena vc dph,price,380
orientace m2,orientation,314
dispozice m2,layout,237
car lift,none,295
terasa balkon lodzie zahradka m2,exterior_area,188
cena 12 dph,price,333
plocha prislusenstvi,exterior_area,282
plocha bytu v m2 m2,floor_area,256
cena od kc,price,144
terasa zahrada m2,exterior_area,348
area m2,floor_area,138
sklepni koje m2 m2,cellar_area,337
stav bytu,none,352
poptat byt,none,351
terasa balkon predzahradka m2,exterior_area,449
celkova plocha bez terasy,floor_area,385
plocha terasy balkonu m2,terrace_area,244
plocha lodzie zahrady balkonu v m2,exterior_area,257
b l t m2,balcony_area,239
m2,floor_area,277
usazeni na pozemku,none,440
celkova plocha m2,none,111
kolekce,none,33
katalogovy list,none,185
exterier,exterior_area,190
cislo bytu,id,311
parking,none,335
predzahradka m2,garden_area,133
balkon terasa m2 m2,balcony_area,533
m2 balkonu,balcony_area,109
galerie pracovna,none,585
dostupnost,availability,561
celkova plocha vc prislusenstvi m2,total_area,325
parkovaci misto m2,none,204
cena vc dph1 m2,price,506
poptavka,none,122
stresni zahrada,terrace_area,470
cena bytu vc dph m2,price,176
rooms range,none,571
oznaceni,id,125
celkem s terasou,total_area,386
price czk,price,141
zahrada stresni zahrada m2 m2,garden_area,580
price inc vat m2,price,456
zahradka v m2 m2,garden_area,476
balkon m2,balcony_area,407
podlazi,floor,2
sklep m2,cellar_area,205
umisteni,none,208
termin k nastehovani,none,52
terasa 2 np,terrace_area,368
plan pdf,none,619
domy,id,486
cena bytu vc dph,price,176
poptat byt m2,none,351
cena kc,price,498
sklep komora,cellar_area,375
sklep sklepni koje m2 m2,cellar_area,614
cena s dph kc,price,491
podlah plocha,floor_area,330
m2 pozemku,garden_area,107
terasa,terrace_area,153
sklep komora,cellar_area,375
plocha celkem m2,floor_area,202
balkon,balcony_area,521
m2 zimni zahrady,garden_area,108
vymera pozemku m2,total_area,142
cena vc dph,price,380
rozloha celkem,floor_area,425
cena kc,price,285
vymera bytu,floor_area,150
celkova plocha bytu m2,floor_area,174
uzitna plocha m2 1 m2,floor_area2,588
podlahova plocha m2,floor_area,209
cista plocha bytu,floor_area,243
oznaceni bytu,id,173
terasa,terrace_area,458
vymera pozemku m2,total_area,439
terasa bal m2,exterior_area,508
media,none,242
cena sklepa,none,494
celkova plocha m2,total_area,37
vila,id,612
orientation of windows,orientation,140
b t z,exterior_area,63
prislusenstvi v cene,none,326
b l t m2,balcony_area,623
zahradka v m2 m2,garden_area,476
evidencni cislo,id,445
plocha m2 m2,floor_area,515
zatravnena terasa terasa m2,terrace_area,402
plocha1 m2,floor_area,443
dum cislo,id,436
cena vc dph,price,380
kontakt m2,none,156
terasa lodzie,exterior_area,280
cena za bytovou jednotku s dph m2,price,378
cena rezervovane garaze kc,none,161
cislo bytu m2,id,10
cena za prislusenstvi s dph,price,192
kategorie m2,category,55
final cp kc,price,180
price inc vat,price,456
karta bytu m2,none,319
gps,none,442
plocha domu od m2,floor_area,143
parkovaci stani m2,none,15
byt m2,floor_area,178
atrium m2,none,492
pdf bytu m2,none,602
podlazi cislo,floor,447
min vklad m2,none,130
plocha m2,floor_area,327
podlahova plocha,floor_area,537
cislo m2,id,177
kolekce m2,none,33
umisteni m2,none,208
parkovani,none,287
cenikova cena m2,price,511
oznaceni bytu,id,173
oznacit k poptani,none,403
balkon m2,balcony_area,547
cena byt vc dph,price,376
b t l m2 m2,exterior_area,293
rooftop terrace,terrace_area,300
type,none,608
detail bytu m2,none,166
uzit plocha m2,floor_area2,532
investicni potencial,none,162
garazove stani m2,parking_place_number,389
podlahova plocha,floor_area,24
vymera m2 m2,floor_area,546
predzahradka terasa balkon m2,exterior_area,600
cena bytu vc dph,price,165
typ jednotky m2,category,270
typ prostoru m2,category,321
terasa lodzie m2,terrace_area,30
termin k nastehovani,none,52
kolaudace m2,none,145
balkon lodzie terasa,exterior_area,164
zahrada stresni zahrada m2,garden_area,580
vymera pozemku m2,total_area,142
rodinny dum,id,594
podlazi cislo m2,floor,447
balcony loggia terrace m2,exterior_area,455
loggia balcony m2,balcony_area,299
byt,id,531
uzitna plocha,floor_area2,147
aktualne,availability,259
cena s dph,price,522
byt v m2 m2,floor_area,475
pudorys pdf,none,31
celkova podlahova pl,floor_area,146
oznaceni bytu,id,173
uzitna podlahova plocha,floor_area,627
area m2 m2,floor_area,138
pozemek m2,garden_area,550
podlazi cislo,floor,447
podlazi m2,floor,236
dostupnost m2,availability,502
cena vcetne dph,price,169
cena kc m2 bez dph m2,none,66
cena 12 dph m2,price,544
sklepni koje m2,cellar_area,215
final cp kc,price,180
cena s dph kc,price,518
cislo a oznaceni bytu m2,id,226
price excluding amenities inc vat,none,199
lodzie terasa,exterior_area,207
c bytu,id,413
infolist m2,none,279
aktualni stav,availability,263
cislo kod jednotky m2,id,379
uzitna plocha m2,floor_area2,245
uzitna podlahova plocha,floor_area,627
b l t m2 m2,balcony_area,239
typ m2,category,369
b l t m2,exterior_area,371
terasa zahrada,exterior_area,172
plocha terasy balkonu,terrace_area,244
terasa lodzie m2,exterior_area,565
patro,floor,61
terasa lodzie,exterior_area,280
c jednotky,id,535
cena vc dph a is,price,563
celkova plocha,total_area,212
sklep m2,cellar_area,221
celkem s terasou,total_area,386
terasa balkon,exterior_area,568
cena vcetne dph,price,169
cena s dph kc,price,518
stav,availability,127
balkon lodzie,balcony_area,528
celkova plocha m2,total_area,222
parkovaci misto,none,204
cista plocha bytu m2,floor_area,243
cena bytu vc sklepa,price,310
terasa lodzie,terrace_area,30
cena vc dph,price,67
cena,price,485
poptavka m2,none,359
cena celkem m2,price,399
m2,floor_area,277
balkon terasa zahradka m2,balcony_area,555
floor m2,floor,346
kolekce m2,none,33
terasa v m2,terrace_area,477
sklep komora m2 m2,cellar_area,49
balkon terasa lodzie zahrada predzahradka,balcony_area,186
terasa balkon lodzie zahradka,exterior_area,188
uzitna plocha m2,floor_area2,248
vymera parcely,none,539
cena,price,501
predzahradka terasa balkon m2,exterior_area,600
byt c,id,254
dispozice m2,layout,3
pudorys,none,247
available flats count m2,none,574
karty m2,none,373
oblibene m2,none,124
gps m2,none,442
parkovaci stani,none,15
cena vc dph a is m2,price,563
plocha terasy balkonu m2,terrace_area,244
plan pdf,none,619
karta bytu m2,none,53
cena,price,485
balkon m2,balcony_area,547
pozemek m2,total_area,41
cislo a oznaceni bytu,id,226
apartment,id,193
terasa lodzie,exterior_area,280
plocha bytu m2,floor_area,465
cena vc dph m2,price,355
kod m2,id,336
storage box,none,278
detail,none,40
plocha bytu m2,floor_area,465
plocha prislusenstvi,exterior_area,282
balkon m2 m2,balcony_area,547
floor m2,floor,135
building,building,604
cena vc dph1,price,506
virtualni prohlidka,none,554
plocha m2,floor_area,327
plocha lodzie zahrady balkonu v m2,exterior_area,257
parkovani m2,parking_place_number,416
parkovani zdarma,none,527
bytova jednotka,id,576
vizualizace domu,none,441
podlahova plocha,floor_area,537
zahrada m2,garden_area,250
termin dokonceni,none,420
podlahova plocha brutto m2,floor_area,57
jednotka c,id,382
balcony loggia terrace,exterior_area,455
b t z m2,balcony_area,625
cena vc dph m2,price,67
balkon predzahradka terasa m2,garden_area,168
pozemek m2 m2,total_area,21
terasa lodzie m2,balcony_area,181
balcony loggia terrace,exterior_area,455
koupit online,none,480
sklep,cellar_area,221
terasa zahrada m2 m2,exterior_area,348
katalogovy list m2,none,185
cena s dph v kc,price,478
balkon lodzie terasa predzahradka m2,balcony_area,615
vizualizace domu,none,441
building,building,194
predzahradka m2,garden_area,339
strop m,none,370
cena vcetne dph,price,169
plocha m2,floor_area,292
lodzie terasa,balcony_area,427
dokonceni m2,none,65
zahradka v m2,garden_area,476
celkova plocha m2,total_area,212
parkovani zdarma,none,527
cena bytu vc prislusenstvi kc s dph m2,price,262
type m2,category,137
price m2,price,304
kompas,none,591
popis,layout,509
velikost parcely,total_area,562
zahradka v m2 m2,garden_area,476
vybaveni 2 m2,none,332
balkon,balcony_area,44
zahrada m2,garden_area,250
predzahradka terasa balkon m2,exterior_area,600
cena,price,241
uzitna plocha,floor_area2,18
celkova plocha m2,none,216
predzahradka m2,garden_area,339
terasa balkon predzahradka m2,exterior_area,449
domy m2,id,486
podlahova plocha m2,floor_area,131
cena kc m2,price,38
balkon lodzie terasa,exterior_area,164
cena vc dph,price,590
plocha lodzie zahrady balkonu v m2 m2,exterior_area,257
predzahradka m2,garden_area,48
cena vc dph m2,price,624
konecna cena za byt vc dph m2,price,113
sklepni koje m2,cellar_area,215
velikost bytu m2 m2,floor_area,347
terasa balkon,balcony_area,431
uzitna podlahova plocha,floor_area,627
celkova plocha m2 m2,total_area,340
plocha m2 m2,floor_area,34
cena celkem vc 12 dph,price,393
balkon terasa m2 m2,exterior_area,58
cislo,id,104
usazeni na pozemku,none,440
predzahradka terasa balkon m2,exterior_area,600
media,none,242
rozloha celkem m2,floor_area,425
terasa balkon predzahradka m2,exterior_area,449
kolekce,none,33
m2 m2,floor_area,277
m2 pozemku,garden_area,107
infolist,none,279
dokumentace,none,428
vizualizace domu,none,441
c kn m2,none,234
m2 bytu m2,floor_area,106
stav pouze volne m2,availability,394
konecna cena za byt vc dph,price,113
odkaz na dum m2,none,422
karty,none,373
vymera celkem v m2,total_area,464
balkon predzahradka terasa m2,garden_area,168
nadstandardni provedeni,none,468
cena m2,price,485
velikost parcely,total_area,562
balkon terasa m2,balcony_area,417
plocha bytu v m2,floor_area,256
poptavka,none,359
ev c,id,357
stav bytu,none,352
balcony terrace m2,exterior_area,139
podlazi m2,floor,2
karta domu,none,128
plocha rd,floor_area,438
cena s dph,price,121
b l t m2,exterior_area,371
kategorie,category,55
muj vyber m2,none,567
balkon m2,balcony_area,44
uzitna podlahova plocha,floor_area,627
venkovni prostory m2,exterior_area,628
b l t m2,balcony_area,623
cena zakladni kc m2,price,551
uzitna plocha m2,floor_area2,23
vymera bytu v m2 m2,floor_area,461
sklep komora m2 m2,cellar_area,49
uzitna plocha m2,floor_area2,248
parkovani m2,none,287
stav jednani m2,availability,28
typ,category,13
budova,building,499
celkova plocha m2,floor_area,152
balkon terasa m2,exterior_area,516
plocha predzahradky m2,garden_area,230
prodejni cena,price,213
byt zn,id,452
jednotka m2,id,170
m2 balkonu,balcony_area,109
nemovitost,id,395
cena kc,price,59
katalogovy list,none,185
celkova cena vc dph m2,price,268
terasa lodzie,exterior_area,565
podlahova plocha vc garaze m2,floor_area,366
disp m2,layout,329
pdf bytu,none,602
c kn,none,234
cena vc dph,price,67
rooms m2,layout,606
plocha m2,floor_area,34
celkova uzitna plocha,floor_area2,538
b t,exterior_area,593
celkova plocha bytu m2,floor_area,174
vymera m2,floor_area,46
premium smart m2,none,587
np,floor,12
balkon,balcony_area,354
p t b m2,exterior_area,16
aktualne m2,availability,259
celkova plocha,total_area,212
cislo bytu,id,10
predzahradka m2,garden_area,339
sklep komora m2,cellar_area,375
zastavena plocha v m2,none,266
terasa 2 np,terrace_area,368
cena s dph v kc m2,price,478
pozemek,total_area,434
aktualne m2,availability,259
cena bytu vc sklepa m2,price,310
cena,price,560
plocha m2 m2,floor_area,238
garaz m2,none,218
nadstandardni provedeni,none,468
celkova cena vc dph m2,price,268
cislo jednotky,id,1
balcony loggia terrace,exterior_area,455
cena kc,price,498
b t z m2,balcony_area,625
plocha m2,floor_area,238
unit no,id,134
pozemek,total_area,613
karta bytu,none,319
dum,id,433
terasa balkon,exterior_area,540
terasa,terrace_area,153
patro m2,floor,503
b t z,exterior_area,63
lodzie,balcony_area,408
sklepni koje m2,cellar_area,211
cena vc dph a is,price,563
terasa balkon,terrace_area,342
orientace,orientation,536
pl zahrady,garden_area,290
price excluding amenities inc vat m2,none,199
terasa m2,terrace_area,153
balkon terasa m2 m2,balcony_area,533
podlahova plocha m2,floor_area,24
blok,building,116
sklep m2 m2,cellar_area,183
oznacit k poptani m2,none,403
np,floor,12
pudorys m2,none,247
vybaveni 2,none,332
price range,none,575
terasy na strese,terrace_area,484
podl plocha2,floor_area,504
completion,none,198
dostupnost,availability,19
lodzie terasa predzahradka m2,exterior_area,598
c bytu,id,413
kod bytu,id,490
kupni cena s dph,price,621
cena bytu vc dph,price,176
uzitna plocha m2,floor_area2,245
terasa lodzie m2,terrace_area,30
pocet pater m2,none,446
poptat,none,8
cena zakladni kc,price,551
vymera pozemku,total_area,439
vymera bytu,floor_area,150
celkova podlahova pl,floor_area,43
prislusenstvi,none,62
byt m2,floor_area,178
venkovni prostory m2,exterior_area,628
